page_type,location_country,referrer_host,ua_os,hour,total_orders_placed,total_checkouts,total_carts,total_sessions,total_pageviews,total_conversion,total_bounce_rate,ua_form_factor,referrer_source,referrer_name
Checkout,Martinique,Unknown,Android,2021-09-04 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,mclean.net,Android,2021-09-28 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Cape Verde,Unknown,Mac OS X,2021-01-04 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Cape Verde,Unknown,Windows,2020-05-09 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Gabon,l.facebook.com,Android,2021-01-07 01:00:00,7,10,16,24,42,0.2916666666666667,0.25,Mobile,Social,Facebook
Homepage,Bermuda,l.instagram.com,iOS,2021-01-13 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Bosnia and Herzegovina,mclean.net,Chrome OS,2019-08-19 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Product,Dominica,Unknown,Other,2021-01-25 11:00:00,4,4,6,7,16,0.5714285714285714,0.0,Other,,
Homepage,Indonesia,Unknown,Android,2020-10-04 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Collection,Cape Verde,Unknown,Linux,2021-07-27 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Bosnia and Herzegovina,Unknown,Linux,2019-09-25 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,Unknown,iOS,2019-08-12 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,mclean.net,Android,2020-07-07 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Bosnia and Herzegovina,Unknown,Other,2021-07-16 16:00:00,2,3,5,8,8,0.25,1.0,Other,,
Product,Cape Verde,Unknown,iOS,2021-08-31 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,Unknown,iOS,2019-08-12 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,Unknown,iOS,2019-08-15 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Dominica,Unknown,Windows,2019-10-26 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bangladesh,jones-shelton.com,Linux,2019-08-04 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Cape Verde,www.google.com,iOS,2020-08-16 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,South Georgia and the South Sandwich Islands,Unknown,Mac OS X,2019-08-20 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Maldives,jones-shelton.com,Windows,2020-12-17 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Martinique,jones-shelton.com,iOS,2019-08-18 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Bosnia and Herzegovina,mclean.net,Android,2020-01-26 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Dominica,Unknown,Linux,2020-11-22 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,jones-shelton.com,Android,2021-05-30 02:00:00,2,3,5,6,9,0.3333333333333333,0.5,Mobile,Unknown,
Product,Faroe Islands,harrell.com,Android,2019-08-10 09:00:00,3,6,6,7,13,0.42857142857142855,0.1428571428571429,Mobile,Unknown,
Product,Dominica,Unknown,iOS,2020-11-08 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,myers.com,Linux,2019-10-31 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Dominica,Unknown,Linux,2020-09-10 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,Windows,2020-10-02 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,Unknown,iOS,2019-08-11 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Linux,2021-01-30 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2019-08-13 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Bosnia and Herzegovina,l.instagram.com,iOS,2021-10-26 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Indonesia,Unknown,iOS,2019-08-10 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Gabon,Unknown,iOS,2019-08-19 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Checkout,Bosnia and Herzegovina,Unknown,Android,2021-04-11 22:00:00,2,2,2,5,8,0.4,0.4,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Other,2020-02-26 02:00:00,2,2,2,5,8,0.4,0.4,Other,,
Homepage,Dominica,jones-shelton.com,Linux,2020-09-02 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Product,Gabon,facebook.com,Android,2020-03-19 01:00:00,7,14,15,21,46,0.3333333333333333,0.0,Mobile,Social,Facebook
Homepage,Cape Verde,Unknown,Linux,2019-08-18 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Cape Verde,mclean.net,iOS,2021-03-12 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Martinique,mclean.net,Android,2021-05-08 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Cart,Botswana,Unknown,Linux,2020-05-17 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,Unknown,Mac OS X,2020-04-12 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Saint Martin,Unknown,iOS,2021-08-01 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2021-07-24 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,Unknown,Windows,2019-08-21 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Dominica,Unknown,iOS,2019-08-17 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,Unknown,iOS,2019-07-26 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Cape Verde,www.google.com,Linux,2019-08-08 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Bosnia and Herzegovina,mclean.net,Windows,2020-09-15 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Collection,Gabon,Unknown,Chrome OS,2021-10-02 18:00:00,1,1,1,3,4,0.3333333333333333,0.6666666666666667,Mobile,,
Collection,Bosnia and Herzegovina,mclean.net,Chrome OS,2020-01-20 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Bermuda,mclean.net,iOS,2021-10-20 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Cape Verde,mclean.net,Mac OS X,2021-09-01 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Homepage,Bosnia and Herzegovina,Unknown,Linux,2020-06-05 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-07-08 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bermuda,facebook.com,Android,2021-03-03 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Facebook
Product,Bosnia and Herzegovina,mclean.net,Other,2020-06-16 12:00:00,1,1,1,3,5,0.3333333333333333,0.33333333333333337,Other,Direct,
Homepage,Bosnia and Herzegovina,www.google.com,Windows,2020-10-19 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Product,Bosnia and Herzegovina,Unknown,Android,2020-08-28 06:00:00,3,4,4,6,16,0.5,0.0,Mobile,,
Homepage,Bosnia and Herzegovina,l.instagram.com,Mac OS X,2020-09-08 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Bosnia and Herzegovina,jones-shelton.com,Windows,2021-08-13 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Cape Verde,jones-shelton.com,Linux,2020-07-24 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Dominica,Unknown,Windows,2021-08-11 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Dominica,jones-shelton.com,Android,2019-08-10 00:00:00,4,4,6,8,15,0.5,0.125,Mobile,Unknown,
Homepage,Dominica,Unknown,iOS,2020-09-18 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Collection,Dominica,Unknown,Windows,2020-04-07 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,mclean.net,Android,2021-07-30 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-12-03 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Slovakia (Slovak Republic),Unknown,Mac OS X,2020-10-24 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2019-08-22 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Checkout - Contact Information,Dominica,Unknown,Android,2019-08-16 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Cape Verde,Unknown,iOS,2021-03-21 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Collection,Dominica,Unknown,Linux,2021-10-01 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Collection,Saint Helena,harrell.com,Windows,2021-01-04 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Gabon,jones-shelton.com,Android,2020-11-18 00:00:00,3,3,3,6,17,0.5,0.0,Mobile,Unknown,
Homepage,Mayotte,Unknown,iOS,2021-02-09 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,China,Unknown,Android,2019-07-29 21:00:00,2,2,4,7,7,0.2857142857142857,1.0,Mobile,,
Homepage,Gabon,Unknown,Mac OS X,2021-01-02 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,Unknown,Android,2019-08-16 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,m.instagram.com,Android,2020-10-30 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Dominica,mclean.net,Android,2021-08-19 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Gabon,Unknown,Android,2021-08-26 11:00:00,1,1,2,3,6,0.3333333333333333,0.0,Mobile,,
Homepage,Botswana,Unknown,iOS,2019-10-12 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Collection,Bosnia and Herzegovina,Unknown,Android,2019-08-20 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Windows,2021-02-02 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-10-01 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-03-29 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,South Georgia and the South Sandwich Islands,Unknown,iOS,2020-08-25 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Gabon,Unknown,Android,2020-02-27 21:00:00,4,4,7,12,25,0.3333333333333333,0.0,Mobile,,
Product,Dominica,Unknown,Mac OS X,2019-08-07 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,Unknown,Linux,2021-03-24 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Unknown,Dominica,facebook.com,Android,2021-04-28 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Facebook
Homepage,Dominica,Unknown,iOS,2019-08-06 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Mayotte,mclean.net,Windows,2020-11-21 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Homepage,Botswana,mclean.net,Linux,2019-08-24 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Collection,Dominica,facebook.com,Windows,2019-08-02 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Facebook
Homepage,Dominica,Unknown,Linux,2021-10-14 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Collection,Serbia,Unknown,Android,2019-08-14 09:00:00,3,3,4,6,14,0.5,0.0,Mobile,,
Homepage,Bosnia and Herzegovina,jones-shelton.com,Android,2020-11-03 10:00:00,2,2,4,5,6,0.4,0.8,Mobile,Unknown,
Homepage,Svalbard & Jan Mayen Islands,Unknown,iOS,2020-09-21 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,www.google.com,Windows,2021-08-30 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Checkout,Bosnia and Herzegovina,Unknown,Windows,2019-08-07 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,jones-shelton.com,Chrome OS,2020-09-20 07:00:00,1,1,1,3,3,0.3333333333333333,1.0,Mobile,Unknown,
Homepage,Cape Verde,Unknown,Android,2020-08-06 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,jones-shelton.com,Android,2020-08-08 12:00:00,1,1,1,2,3,0.5,0.5,Mobile,Unknown,
Homepage,Maldives,l.instagram.com,iOS,2021-09-04 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Cart,Bosnia and Herzegovina,jones-shelton.com,Android,2021-10-02 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Product,Dominica,Unknown,Android,2020-08-05 05:00:00,2,4,6,8,8,0.25,1.0,Mobile,,
Homepage,Cape Verde,Unknown,Linux,2019-08-18 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,Unknown,Linux,2020-07-18 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Collection,Bosnia and Herzegovina,mclean.net,iOS,2020-07-18 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Product,Cape Verde,Unknown,iOS,2021-03-01 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Saint Helena,Unknown,Linux,2021-10-16 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,Unknown,iOS,2021-02-09 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,Unknown,iOS,2020-10-28 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Cape Verde,l.instagram.com,Mac OS X,2019-09-18 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Search,Bosnia and Herzegovina,Unknown,Linux,2021-04-23 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2019-08-12 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Dominica,www.google.com,Linux,2020-04-19 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Cape Verde,mclean.net,Android,2020-08-15 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Bosnia and Herzegovina,myers.com,Android,2019-09-12 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Lesotho,mclean.net,Mac OS X,2021-06-23 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Homepage,Timor-Leste,myers.com,Windows,2020-04-22 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Product,Dominica,jones-shelton.com,Windows,2021-12-28 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Product,Dominica,www.google.com,iOS,2021-05-19 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Cape Verde,Unknown,iOS,2020-10-20 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Botswana,Unknown,Android,2020-09-16 12:00:00,1,1,1,2,3,0.5,0.5,Mobile,,
Product,Angola,mclean.net,Android,2021-08-23 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Product,Cape Verde,Unknown,Linux,2019-08-17 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bangladesh,mclean.net,Linux,2020-07-11 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Homepage,Gabon,mclean.net,iOS,2021-02-19 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Product,Indonesia,mclean.net,Other,2020-08-18 01:00:00,0,0,0,1,1,0.0,1.0,Other,Direct,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2019-10-25 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Cape Verde,facebook.com,iOS,2019-08-24 06:00:00,1,2,2,3,3,0.3333333333333333,1.0,Mobile,Social,Facebook
Homepage,Dominica,jones-shelton.com,Linux,2020-09-10 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Product,Dominica,campbell.org,Mac OS X,2020-11-29 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Bosnia and Herzegovina,facebook.com,Linux,2021-07-02 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Facebook
Homepage,Cape Verde,Unknown,Windows,2020-08-29 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Botswana,Unknown,Android,2021-02-03 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Cart,Maldives,jones-shelton.com,Windows,2019-08-06 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Product,Bosnia and Herzegovina,Unknown,Android,2020-04-23 04:00:00,3,4,6,10,14,0.3,0.6,Mobile,,
Homepage,Serbia,l.instagram.com,Mac OS X,2020-03-12 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Product,Cape Verde,Unknown,iOS,2020-07-01 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,myers.com,Android,2019-08-08 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Bosnia and Herzegovina,Unknown,Linux,2021-01-04 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,www.google.com,Linux,2020-07-06 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Dominica,Unknown,Mac OS X,2019-07-25 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,myers.com,Android,2020-07-17 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,United States Virgin Islands,Unknown,Linux,2021-10-04 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Gabon,Unknown,Mac OS X,2021-10-26 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Martinique,jones-shelton.com,Linux,2021-10-28 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Cape Verde,mclean.net,Mac OS X,2020-07-20 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Product,Dominica,Unknown,Linux,2020-08-21 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-03-20 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Dominica,Unknown,Linux,2021-04-17 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-06-13 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-09-28 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Windows,2019-08-01 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Bosnia and Herzegovina,Unknown,iOS,2021-10-02 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Checkout,Iran,Unknown,Mac OS X,2020-11-18 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Dominica,Unknown,iOS,2020-05-01 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Estonia,mclean.net,Linux,2021-04-02 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Homepage,Cape Verde,mclean.net,Linux,2020-04-14 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Homepage,Bosnia and Herzegovina,Unknown,Android,2019-08-22 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-05-01 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Saint Helena,Unknown,Android,2020-07-04 20:00:00,2,4,6,9,15,0.2222222222222222,0.33333333333333337,Mobile,,
Product,Dominica,Unknown,iOS,2020-12-08 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-04-16 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,myers.com,Windows,2020-08-19 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Bosnia and Herzegovina,jones-shelton.com,iOS,2020-12-29 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Checkout,Cape Verde,Unknown,Mac OS X,2020-05-04 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-05-14 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2019-08-04 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,Unknown,Mac OS X,2020-04-06 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,Windows,2021-07-15 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Dominica,m.instagram.com,Android,2020-09-17 07:00:00,1,2,3,4,5,0.25,0.75,Mobile,Social,Instagram
Homepage,Cape Verde,Unknown,Android,2021-01-27 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-01-17 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,jones-shelton.com,Mac OS X,2020-11-14 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,South Georgia and the South Sandwich Islands,Unknown,Android,2020-11-25 14:00:00,2,3,5,8,10,0.25,0.75,Mobile,,
Homepage,Gabon,silva-odonnell.net,iOS,2021-05-02 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Collection,Cape Verde,Unknown,Mac OS X,2021-02-17 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,l.instagram.com,Mac OS X,2020-08-22 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
List of Collections,Dominica,l.instagram.com,Linux,2020-12-21 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Cart,Dominica,Unknown,iOS,2021-04-08 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,mclean.net,Mac OS X,2021-07-15 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Homepage,Dominica,myers.com,Android,2021-03-21 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Bosnia and Herzegovina,mclean.net,iOS,2021-08-21 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Product,Bosnia and Herzegovina,Unknown,iOS,2019-08-04 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Cape Verde,l.instagram.com,Android,2020-10-12 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Bosnia and Herzegovina,Unknown,iOS,2021-10-06 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Bosnia and Herzegovina,Unknown,Windows,2021-07-13 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,Unknown,Mac OS X,2020-06-11 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Vietnam,Unknown,Android,2020-06-23 03:00:00,3,5,5,8,19,0.375,0.0,Mobile,,
Homepage,Maldives,jones-shelton.com,Windows,2020-01-31 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Product,Dominica,Unknown,Windows,2021-01-24 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,tucker.info,Windows,2021-06-08 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Collection,Cape Verde,www.google.com,Android,2021-09-09 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,China,www.google.com,Android,2021-10-12 10:00:00,3,3,3,7,8,0.42857142857142855,0.8571428571428572,Mobile,Search,Google
Homepage,Dominica,l.instagram.com,Windows,2019-07-25 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Bangladesh,Unknown,Linux,2019-08-08 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Gabon,Unknown,iOS,2020-11-02 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Angola,Unknown,Mac OS X,2020-12-09 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Dominica,Unknown,Linux,2020-06-23 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Checkout,Cape Verde,Unknown,Android,2020-02-28 22:00:00,1,2,2,4,5,0.25,0.75,Mobile,,
Product,Cape Verde,Unknown,Linux,2019-11-28 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,Unknown,iOS,2020-11-04 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Cape Verde,Unknown,iOS,2020-09-25 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,myers.com,Android,2019-10-16 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Dominica,Unknown,Windows,2019-10-18 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,Unknown,Linux,2019-08-08 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Checkout,Bosnia and Herzegovina,campbell.org,Android,2021-04-07 02:00:00,3,6,8,11,20,0.2727272727272727,0.18181818181818177,Mobile,Unknown,
Homepage,Indonesia,Unknown,iOS,2019-08-12 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Cape Verde,Unknown,iOS,2020-07-30 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,myers.com,Linux,2021-08-27 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Bosnia and Herzegovina,www.google.com,Android,2021-02-24 16:00:00,1,2,2,3,3,0.3333333333333333,1.0,Mobile,Search,Google
Collection,Gabon,Unknown,Linux,2021-09-25 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
